captureDate,capturedAtUtc,slateDate,source,sourceUrl,draftGroupId,contestTypeId,selectionReason,position,namePlusId,dkName,dkPlayerId,rosterPosition,salary,gameInfo,gameDateTimeEt,teamAbbrev,opponent,homeAway,avgPointsPerGame,mlbamId,mlbName,joinStatus,joinMethod,joinNote
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Braden Shewmake (43256320),Braden Shewmake,43256320,2B/3B,2800,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,4.18,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Nelson Velazquez (43256231),Nelson Velazquez,43256231,OF,2800,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,STL,NYM,away,7.14,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B,Charles McAdoo (43256235),Charles McAdoo,43256235,2B,2700,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,TOR,PHI,home,8.67,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Nathan Lukes (43256238),Nathan Lukes,43256238,OF,2700,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,TOR,PHI,home,5.33,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Derek Hill (43256241),Derek Hill,43256241,OF,2700,ATL@CWS 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,CWS,ATL,home,3.29,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Kevin Alcantara (43256239),Kevin Alcantara,43256239,OF,2700,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,0.58,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Jordan Beck (43256322),Jordan Beck,43256322,OF,2700,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,4.03,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Kyle Higashioka (43256234),Kyle Higashioka,43256234,C,2700,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,5.48,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Starling Marte (43256237),Starling Marte,43256237,OF,2700,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,3.31,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Dairon Blanco (43256323),Dairon Blanco,43256323,OF,2700,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Christian Vazquez (43256233),Christian Vazquez,43256233,C,2700,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,5.09,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Taylor Trammell (43256240),Taylor Trammell,43256240,OF,2700,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,5.23,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,MJ Melendez (43256236),MJ Melendez,43256236,OF,2700,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,NYM,STL,home,4.12,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/OF,Edmundo Sosa (43256243),Edmundo Sosa,43256243,2B/OF,2600,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,PHI,TOR,away,4.58,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Maverick Handley (43256326),Maverick Handley,43256326,C,2600,ATL@CWS 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,ATL,CWS,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Logan O'Hoppe (43256242),Logan O'Hoppe,43256242,C,2600,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,4.51,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,3B,Yoan Moncada (43256325),Yoan Moncada,43256325,3B,2600,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,4.20,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Yohel Pozo (43256324),Yohel Pozo,43256324,C,2600,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,STL,NYM,away,2,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SS,Alika Williams (43256252),Alika Williams,43256252,SS,2500,MIL@ATH 06/10/2026 09:05PM ET,06/10/2026 09:05PM ET,ATH,MIL,home,2,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Tyler Black (43256331),Tyler Black,43256331,OF,2500,MIL@ATH 06/10/2026 09:05PM ET,06/10/2026 09:05PM ET,MIL,ATH,away,6.11,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Garrett Stubbs (43256247),Garrett Stubbs,43256247,C,2500,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,PHI,TOR,away,2.36,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Yohendrick Pinango (43256248),Yohendrick Pinango,43256248,OF,2500,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,TOR,PHI,home,5.71,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Chad Stevens (43256253),Chad Stevens,43256253,2B/3B,2500,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,1.5,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Justin Dean (43256327),Justin Dean,43256327,OF,2500,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Kyle Isbel (43256249),Kyle Isbel,43256249,OF,2500,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,4.73,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Danny Jansen (43256330),Danny Jansen,43256330,C,2500,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,4.58,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,LaMonte Wade Jr. (43256251),LaMonte Wade Jr.,43256251,OF,2500,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,9.25,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Nick Allen (43256328),Nick Allen,43256328,2B/3B,2500,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,2.95,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Pedro Pages (43256245),Pedro Pages,43256245,C,2500,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,STL,NYM,away,4.60,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,1B,Eric Wagaman (43256246),Eric Wagaman,43256246,1B,2500,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,NYM,STL,home,4.67,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Victor Scott II (43256250),Victor Scott II,43256250,OF,2500,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,STL,NYM,away,4.08,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SS,Darell Hernaiz (43256333),Darell Hernaiz,43256333,SS,2400,MIL@ATH 06/10/2026 09:05PM ET,06/10/2026 09:05PM ET,ATH,MIL,home,3.79,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,1B,Jacob Gonzalez (43256258),Jacob Gonzalez,43256258,1B,2400,ATL@CWS 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,CWS,ATL,home,6.14,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Elias Diaz (43256255),Elias Diaz,43256255,C,2400,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,5.09,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Nick Loftin (43256256),Nick Loftin,43256256,2B/3B,2400,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,5.27,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Tyler Tolbert (43256259),Tyler Tolbert,43256259,OF,2400,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.53,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Kameron Misner (43256332),Kameron Misner,43256332,OF,2400,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Alejandro Osuna (43256335),Alejandro Osuna,43256335,OF,2400,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,4.51,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Zach Cole (43256334),Zach Cole,43256334,OF,2400,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,3.95,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Luis Torrens (43256260),Luis Torrens,43256260,C,2400,STL@NYM 06/10/2026 07:10PM ET,06/10/2026 07:10PM ET,NYM,STL,home,4.05,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Rafael Marchan (43256263),Rafael Marchan,43256263,C,2300,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,PHI,TOR,away,2.65,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Myles Straw (43256265),Myles Straw,43256265,OF,2300,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,TOR,PHI,home,3.23,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Anthony Santander (43256336),Anthony Santander,43256336,OF,2300,PHI@TOR 06/10/2026 07:07PM ET,06/10/2026 07:07PM ET,TOR,PHI,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Eli White (43256264),Eli White,43256264,OF,2300,ATL@CWS 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,ATL,CWS,away,3.67,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Nick Madrigal (43256261),Nick Madrigal,43256261,2B/3B,2300,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,5.1,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,C,Sebastian Rivero (43256266),Sebastian Rivero,43256266,C,2300,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,2.91,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SS,Ha-Seong Kim (43256271),Ha-Seong Kim,43256271,SS,2200,ATL@CWS 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,ATL,CWS,away,2.93,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B/3B,Nicky Lopez (43256269),Nicky Lopez,43256269,2B/3B,2200,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,3.77,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,OF,Michael Helman (43256274),Michael Helman,43256274,OF,2200,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,2.83,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
